ts,bid1,bid2,bid3,bid4,bid5,bid6,bid7,bid8,bid9,bid10,bid1_qty,bid2_qty,bid3_qty,bid4_qty,bid5_qty,bid6_qty,bid7_qty,bid8_qty,bid9_qty,bid10_qty,ask1,ask2,ask3,ask4,ask5,ask6,ask7,ask8,ask9,ask10,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,ask6_qty,ask7_qty,ask8_qty,ask9_qty,ask10_qty
1761314483482,110808.76,110808.75,110808.69,110808.39,110805.6,110802.04,110802.03,110802.01,110802.0,110800.12,3.56314,0.00046,0.0001,5e-05,5e-05,0.0001,0.01234,0.0001,0.03994,5e-05,110808.77,110808.78,110808.85,110810.0,110810.28,110811.08,110811.34,110812.0,110812.33,110812.34,1.27126,0.00223,0.0001,0.0014,5e-05,5e-05,7e-05,0.0013,0.16231,0.00015
1761314483583,110808.76,110808.75,110808.69,110808.39,110805.6,110802.04,110802.03,110802.01,110802.0,110800.12,3.56313,0.00046,0.0001,5e-05,5e-05,0.0001,0.01234,0.0001,0.03994,5e-05,110808.77,110808.78,110808.85,110810.0,110810.28,110810.6,110811.08,110811.34,110812.0,110812.32,1.27121,0.00223,0.0001,0.0014,5e-05,5e-05,5e-05,7e-05,0.0013,0.0513
1761314483682,110808.76,110808.75,110808.69,110808.39,110805.6,110802.04,110802.03,110802.01,110802.0,110800.12,3.56313,0.00046,0.0001,5e-05,5e-05,0.0001,0.01234,0.0001,0.03994,5e-05,110808.77,110808.78,110808.85,110810.0,110810.28,110810.6,110811.08,110811.34,110812.0,110812.31,1.22438,0.00223,0.0001,0.0014,5e-05,5e-05,5e-05,7e-05,0.0013,0.01805
1761314483781,110808.76,110808.75,110808.69,110808.39,110805.6,110802.04,110802.03,110802.01,110802.0,110800.12,3.56318,0.00046,0.0001,5e-05,5e-05,0.0001,0.01234,0.0001,0.03994,5e-05,110808.77,110808.78,110808.85,110810.0,110810.28,110810.6,110811.08,110811.34,110812.0,110812.3,1.27121,0.00223,0.0001,0.0014,5e-05,5e-05,5e-05,7e-05,0.0013,0.0001
1761314483882,110808.76,110808.75,110808.69,110808.39,110805.6,110802.04,110802.03,110802.01,110802.0,110800.12,3.56318,0.00046,0.0001,5e-05,5e-05,0.0001,0.01234,0.0001,0.03994,5e-05,110808.77,110808.78,110808.85,110810.0,110810.28,110810.6,110811.08,110811.34,110812.0,110812.35,1.27116,0.00218,0.0001,0.0014,5e-05,5e-05,5e-05,7e-05,0.0013,9e-05
1761314483981,110808.76,110808.75,110808.69,110808.39,110805.6,110802.04,110802.03,110802.01,110802.0,110800.12,3.56318,0.00046,0.0001,5e-05,5e-05,0.0001,0.01234,0.0001,0.03994,5e-05,110808.77,110808.78,110808.85,110810.0,110810.28,110810.6,110811.08,110811.34,110812.0,110812.34,1.27124,0.00218,0.0001,0.0014,5e-05,5e-05,5e-05,7e-05,0.0013,0.6972
1761314484082,110808.76,110808.75,110808.69,110808.39,110805.6,110802.04,110802.03,110802.01,110802.0,110800.12,3.56318,0.00046,0.0001,5e-05,5e-05,0.0001,0.01234,0.0001,0.03994,5e-05,110808.77,110808.78,110808.85,110810.0,110810.28,110810.6,110811.08,110811.34,110812.0,110812.33,1.27124,0.00218,0.0001,0.0014,5e-05,5e-05,5e-05,7e-05,0.0013,0.21079
1761314484182,110808.76,110808.75,110808.69,110808.39,110805.6,110802.04,110802.03,110802.01,110802.0,110800.12,3.56318,0.00046,0.0001,5e-05,5e-05,0.0001,0.01234,0.0001,0.03994,5e-05,110808.77,110808.78,110808.85,110810.0,110810.28,110810.6,110811.08,110811.34,110812.0,110812.32,1.27124,0.00218,0.0001,0.0014,5e-05,5e-05,5e-05,7e-05,0.0013,0.0001
1761314484282,110808.76,110808.75,110808.69,110808.39,110805.6,110802.04,110802.03,110802.01,110802.0,110800.12,3.56318,0.00046,0.0001,5e-05,5e-05,0.0001,0.01234,0.0001,0.03994,5e-05,110808.77,110808.78,110808.85,110810.0,110810.28,110810.6,110811.08,110811.34,110812.0,110812.32,1.27124,0.00218,0.0001,0.0014,5e-05,5e-05,5e-05,7e-05,0.0013,0.06566
1761314484382,110808.76,110808.75,110808.69,110808.39,110805.6,110802.04,110802.03,110802.01,110802.0,110800.12,3.56318,0.00046,0.0001,5e-05,5e-05,0.0001,0.01234,0.0001,0.03994,5e-05,110808.77,110808.78,110808.85,110810.0,110810.28,110810.6,110811.08,110811.34,110812.0,110812.31,1.31636,0.00218,0.0001,0.0014,5e-05,5e-05,5e-05,7e-05,0.0013,0.0001
1761314484481,110808.76,110808.75,110808.69,110808.39,110805.6,110802.04,110802.03,110802.01,110802.0,110800.12,3.56318,0.00046,0.0001,5e-05,5e-05,0.0001,0.01234,0.0001,0.03994,5e-05,110808.77,110808.78,110808.85,110810.0,110810.28,110810.6,110811.08,110811.34,110812.0,110812.36,1.31636,0.00218,0.0001,0.0014,5e-05,5e-05,5e-05,7e-05,0.0013,0.00305
1761314484582,110808.76,110808.75,110808.69,110808.39,110805.6,110802.04,110802.03,110802.01,110802.0,110800.12,3.56318,0.00046,0.0001,5e-05,5e-05,0.0001,0.01234,0.0001,0.03994,5e-05,110808.77,110808.78,110808.85,110810.0,110810.28,110810.6,110811.08,110811.34,110812.0,110812.36,1.31682,0.00218,0.0001,0.0014,5e-05,5e-05,5e-05,7e-05,0.0013,0.00305
1761314484681,110808.76,110808.75,110808.69,110808.39,110805.6,110802.04,110802.03,110802.01,110802.0,110800.12,3.56769,0.00046,0.0001,5e-05,5e-05,0.0001,0.01234,0.0001,0.03994,5e-05,110808.77,110808.78,110808.85,110810.0,110810.28,110810.6,110811.08,110811.34,110812.0,110812.36,1.31682,0.00218,0.0001,0.0014,5e-05,5e-05,5e-05,7e-05,0.0013,0.00305
1761314484781,110808.76,110808.75,110808.69,110808.39,110805.6,110804.64,110804.33,110804.21,110802.12,110802.03,3.56769,0.00046,0.0001,5e-05,5e-05,0.0025,0.00361,0.04552,0.00541,0.01234,110808.77,110808.78,110808.85,110810.0,110810.28,110810.6,110811.08,110811.34,110812.0,110812.36,0.10517,0.00238,0.0001,0.0014,5e-05,5e-05,5e-05,7e-05,0.0013,0.00305
1761314484882,110808.76,110808.75,110808.69,110808.39,110807.66,110805.99,110805.6,110804.64,110804.33,110804.22,3.61863,0.00046,0.0001,5e-05,0.00099,0.00198,5e-05,0.0027,0.00371,0.02796,110808.77,110808.78,110810.0,110810.28,110810.6,110811.08,110811.34,110811.54,110812.0,110812.03,0.05144,0.00228,0.0014,5e-05,5e-05,5e-05,7e-05,0.00198,0.0013,0.0001
1761314484982,110809.99,110808.77,110808.76,110808.75,110808.69,110808.39,110807.66,110805.99,110805.6,110805.08,0.34164,5.93171,0.21718,0.00046,0.0001,5e-05,0.00109,0.00203,5e-05,0.00361,110810.0,110810.28,110810.6,110810.85,110811.08,110811.34,110811.54,110812.0,110812.03,110812.36,0.0003,5e-05,5e-05,0.0001,5e-05,7e-05,0.00218,0.0013,0.0001,0.00305
1761314485082,110815.4,110815.39,110815.33,110812.71,110812.6,110812.36,110812.35,110811.53,110811.08,110810.01,5.59011,0.00021,0.0001,0.09129,0.00025,2.15018,0.08177,0.00015,5e-05,3.751,110815.41,110815.42,110816.0,110816.27,110816.56,110816.62,110817.65,110817.7,110817.86,110818.0,0.00178,0.0009,0.0014,0.0001,5e-05,0.00149,7e-05,5e-05,5e-05,0.0012
1761314485182,110822.93,110822.92,110822.86,110822.04,110820.0,110816.56,110815.41,110815.4,110813.52,110812.71,4.69691,0.00016,0.0001,5e-05,5e-05,5e-05,2.36242,0.35279,0.0025,0.09154,110822.94,110822.95,110823.02,110824.0,110825.0,110825.12,110825.37,110825.55,110826.0,110826.05,0.57671,0.0004,0.0001,0.0014,5e-05,5e-05,5e-05,0.00022,0.0014,0.14732
1761314485282,110822.93,110822.92,110822.86,110822.04,110820.0,110817.96,110816.56,110816.46,110815.53,110815.41,5.33645,0.00016,0.0001,5e-05,5e-05,0.0025,5e-05,0.06748,0.97406,0.25206,110822.94,110822.95,110823.02,110824.0,110824.99,110825.12,110825.37,110825.55,110826.0,110826.04,0.52244,0.0009,0.0001,0.0016,5e-05,5e-05,5e-05,0.00022,0.0015,0.0001
1761314485382,110822.93,110822.92,110822.86,110822.04,110820.0,110817.96,110816.56,110816.46,110815.54,110815.53,5.34466,0.00016,0.0001,5e-05,5e-05,0.0027,5e-05,0.06773,0.45605,0.97421,110822.94,110822.95,110823.02,110824.0,110824.99,110825.12,110825.37,110825.55,110826.0,110826.04,0.60856,0.0003,0.0001,0.0016,5e-05,5e-05,5e-05,0.00022,0.0015,0.0001
1761314485481,110822.93,110822.92,110822.86,110822.4,110822.04,110820.0,110817.96,110816.56,110816.46,110815.55,5.34486,0.00016,0.0001,0.0025,5e-05,5e-05,0.0027,5e-05,0.06773,0.44951,110822.94,110822.95,110823.02,110824.0,110824.99,110825.12,110825.37,110825.55,110826.0,110826.62,0.21802,0.0002,0.0001,0.0016,5e-05,5e-05,5e-05,0.00022,0.0015,0.00155
1761314485583,110822.93,110822.92,110822.86,110822.4,110822.04,110820.0,110818.0,110817.96,110816.56,110816.46,5.30502,0.00016,0.0001,0.0027,5e-05,5e-05,0.04552,0.0027,5e-05,0.06763,110822.94,110823.02,110824.0,110824.99,110825.12,110825.55,110825.64,110826.0,110826.62,110826.69,0.21886,0.0001,0.0016,5e-05,5e-05,0.00022,0.04683,0.0016,0.0016,5e-05
1761314485681,110822.93,110822.92,110822.86,110822.4,110822.04,110820.0,110818.01,110818.0,110817.96,110816.56,5.23044,0.00016,0.0001,0.0027,5e-05,5e-05,0.01439,0.00025,0.0026,5e-05,110822.94,110822.95,110823.02,110824.0,110824.99,110825.12,110825.55,110825.63,110825.64,110826.0,0.19086,0.0001,0.0001,0.0016,5e-05,5e-05,0.00022,0.01506,0.00025,0.0015
1761314485782,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110820.0,110818.01,110817.96,110816.56,5.2338,0.00016,0.0001,0.0027,5e-05,5e-05,5e-05,0.00025,0.0026,5e-05,110822.94,110822.95,110823.02,110824.0,110824.99,110825.12,110825.55,110825.62,110825.63,110826.0,0.26464,0.0001,0.0001,0.0016,5e-05,5e-05,0.00022,0.0001,0.00025,0.0015
1761314485882,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110821.59,110820.0,110818.04,110817.96,5.22914,0.00016,0.0001,0.0027,5e-05,5e-05,0.04148,5e-05,0.04552,0.0027,110822.94,110822.95,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.62,110826.69,0.26464,0.0001,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,0.0016,5e-05
1761314485983,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110821.6,110821.59,110820.0,110818.04,5.22919,0.00016,0.0001,0.0027,5e-05,5e-05,0.02679,0.04173,5e-05,0.04567,110822.94,110822.95,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.62,110826.69,0.26464,0.0001,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,0.0016,5e-05
1761314486082,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110821.6,110821.59,110820.0,110818.04,5.22897,0.00016,0.0001,0.0027,5e-05,5e-05,0.02699,0.04163,5e-05,0.0001,110822.94,110822.95,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.62,110826.69,0.26384,0.0001,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,0.0016,5e-05
1761314486182,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110821.61,110821.6,110821.59,110820.0,5.42598,0.00016,0.0001,0.0027,5e-05,5e-05,0.0001,0.01357,0.04163,5e-05,110822.94,110822.95,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.62,110826.69,0.2389,0.0001,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,0.0016,5e-05
1761314486281,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110821.6,110821.59,110820.0,110817.96,4.63974,0.00016,0.0001,0.0027,5e-05,5e-05,0.01347,0.04163,5e-05,0.00255,110822.94,110822.95,110824.0,110824.99,110825.12,110825.55,110826.0,110826.62,110826.69,110826.75,0.1725,0.00015,0.0016,5e-05,5e-05,0.00022,0.0016,0.0016,5e-05,0.0001
1761314486381,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110821.6,110821.59,110820.57,110820.0,4.75558,0.00016,0.0001,0.0027,5e-05,5e-05,0.01347,0.04163,5e-05,5e-05,110822.94,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.62,110826.69,110827.52,0.17106,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,0.0016,5e-05,5e-05
1761314486482,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110821.6,110821.59,110820.57,110820.0,4.74682,0.00016,0.0001,0.0027,5e-05,5e-05,0.01347,0.04163,5e-05,5e-05,110822.94,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.62,110826.69,110827.52,0.17126,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,0.0016,5e-05,5e-05
1761314486582,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110821.61,110821.6,110821.59,110820.57,4.70998,0.00016,0.0001,0.0027,5e-05,5e-05,0.0001,0.01357,0.0412,5e-05,110822.94,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.62,110826.69,110827.52,0.24431,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,0.0016,5e-05,5e-05
1761314486682,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110821.61,110821.6,110821.59,110820.57,4.70664,0.00016,0.0001,0.0027,5e-05,5e-05,0.0001,0.02535,0.0412,5e-05,110822.94,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.62,110826.69,110827.52,0.24426,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,0.0016,5e-05,5e-05
1761314486782,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110821.61,110821.6,110821.59,110820.57,4.70664,0.00016,0.0001,0.0027,5e-05,5e-05,0.0001,0.01357,0.00015,5e-05,110822.94,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.62,110826.69,110827.52,0.24421,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,0.0016,5e-05,5e-05
1761314486881,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110821.61,110821.6,110821.39,110820.57,4.62061,0.00016,0.0001,0.0027,5e-05,5e-05,0.0001,0.00025,0.03958,5e-05,110822.94,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.62,110826.69,110827.52,0.24421,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,0.0016,5e-05,5e-05
1761314486981,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110821.4,110821.39,110820.57,110820.0,4.62081,0.00016,0.0001,0.0027,5e-05,5e-05,0.01274,0.03978,5e-05,5e-05,110822.94,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.1,110826.62,110826.69,0.24431,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,5e-05,0.0016,5e-05
1761314487081,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110821.41,110821.4,110821.39,110820.57,4.62086,0.00016,0.0001,0.0027,5e-05,5e-05,0.0001,0.01294,0.03968,5e-05,110822.94,110822.95,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.1,110826.62,0.20958,5e-05,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,5e-05,0.0016
1761314487181,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110821.41,110821.4,110821.39,110820.57,4.20367,0.00016,0.0001,0.0027,5e-05,5e-05,0.0001,0.01294,0.03968,5e-05,110822.94,110822.95,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.1,110826.62,0.25535,5e-05,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,5e-05,0.0016
1761314487285,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110821.41,110821.4,110821.39,110820.57,4.2071,0.00016,0.0001,0.0027,5e-05,5e-05,0.0001,0.01304,0.03978,5e-05,110822.94,110822.95,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.1,110826.62,0.2547,5e-05,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,5e-05,0.0016
1761314487381,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110821.41,110821.4,110821.39,110820.57,4.20377,0.00016,0.0001,0.0027,5e-05,5e-05,0.0001,0.01304,0.03978,5e-05,110822.94,110822.95,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.1,110826.62,0.2546,5e-05,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,5e-05,0.0016
1761314487481,110822.93,110822.92,110822.86,110822.4,110822.04,110821.68,110821.41,110821.4,110821.39,110820.57,4.20216,0.00016,0.0001,0.0002,5e-05,5e-05,0.0001,0.01304,0.03978,5e-05,110822.94,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.1,110826.62,110826.69,0.25455,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,5e-05,0.0016,5e-05
1761314487582,110822.93,110822.92,110822.86,110822.04,110821.68,110821.41,110821.4,110821.39,110820.57,110820.0,4.20226,0.00016,0.0001,5e-05,5e-05,0.0001,0.01304,0.03988,5e-05,5e-05,110822.94,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.1,110826.62,110826.69,0.25455,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,5e-05,0.0016,5e-05
1761314487681,110822.93,110822.92,110822.86,110822.04,110821.68,110821.41,110821.4,110821.39,110820.57,110820.0,4.22747,0.00016,0.0001,5e-05,5e-05,0.0001,0.01304,0.03988,5e-05,5e-05,110822.94,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.1,110826.62,110826.69,0.25455,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,5e-05,0.0016,5e-05
1761314487781,110822.93,110822.92,110822.86,110822.04,110821.68,110821.41,110821.4,110821.39,110820.57,110820.0,3.88658,0.00016,0.0001,5e-05,5e-05,0.0001,0.01304,0.03988,5e-05,5e-05,110822.94,110824.0,110824.99,110825.12,110825.55,110826.0,110826.1,110826.59,110826.62,110826.69,0.61262,0.0016,5e-05,5e-05,0.00022,0.0016,5e-05,0.0001,0.0016,5e-05
1761314487881,110822.93,110822.92,110822.86,110822.04,110821.68,110821.41,110821.4,110821.39,110820.57,110820.0,3.0245,0.00016,0.0001,5e-05,5e-05,0.0001,0.01304,0.0003,5e-05,5e-05,110822.94,110823.02,110824.0,110824.99,110825.12,110825.55,110826.0,110826.1,110826.62,110826.68,1.61755,0.0001,0.0016,5e-05,5e-05,0.00022,0.0016,5e-05,0.0016,0.6966
1761314487986,110822.92,110822.91,110822.85,110822.04,110821.68,110821.41,110821.4,110821.39,110820.57,110820.22,0.21575,0.00012,0.0001,5e-05,5e-05,0.0001,0.00025,0.0002,5e-05,0.29774,110822.93,110822.94,110823.02,110823.99,110824.0,110824.7,110824.9,110824.99,110825.12,110825.55,4.74958,0.1972,0.0001,0.00046,0.00155,0.04122,0.06748,5e-05,5e-05,0.00022
1761314488084,110820.23,110820.22,110820.16,110820.0,110819.47,110817.39,110816.56,110815.57,110815.4,110813.12,0.00115,0.00115,0.0001,5e-05,5e-05,5e-05,5e-05,0.0002,0.00101,0.0001,110820.24,110820.32,110820.57,110820.58,110820.67,110821.4,110821.41,110821.69,110821.71,110822.04,2.2791,0.0001,0.6966,0.17575,0.0001,0.00015,0.0401,5e-05,0.29774,2.98026
1761314488191,110820.23,110820.22,110820.16,110820.0,110819.47,110817.39,110816.56,110815.4,110815.15,110814.41,0.00081,0.00105,0.0001,5e-05,5e-05,5e-05,5e-05,0.00111,5e-05,0.0001,110820.24,110820.32,110820.57,110820.58,110821.41,110821.7,110821.71,110822.04,110822.05,110822.4,2.28919,0.0001,0.69675,0.17575,0.0401,1.26344,0.29779,0.6967,0.04005,0.0025
1761314488282,110817.39,110817.38,110817.37,110815.4,110815.15,110814.41,110813.88,110811.95,110811.85,110811.84,0.00152,0.0009,0.0009,0.00111,5e-05,0.0001,0.0001,0.0001,7e-05,0.0032,110817.4,110817.48,110817.96,110819.18,110819.19,110820.23,110820.24,110820.57,110820.58,110821.41,3.88025,0.0001,0.0025,0.56766,0.0406,1.58032,0.42342,0.0001,0.04005,0.04005
1761314488382,110817.39,110817.38,110817.37,110815.4,110815.15,110814.41,110813.88,110811.95,110811.85,110811.84,0.00187,0.0011,0.00085,0.00101,5e-05,0.0001,0.0001,0.0001,7e-05,0.00305,110817.4,110817.48,110817.96,110819.18,110819.19,110820.0,110820.23,110820.24,110820.58,110821.41,3.8856,0.0001,0.0026,0.56786,0.04015,5e-05,0.16318,0.09793,0.04005,0.04005
1761314488481,110817.39,110817.38,110817.37,110815.4,110815.15,110814.41,110813.88,110811.95,110811.85,110811.84,0.00187,0.00115,0.0008,0.00101,5e-05,0.0001,0.0001,0.0001,7e-05,0.00305,110817.4,110817.48,110817.96,110819.17,110819.18,110819.19,110820.0,110820.23,110820.24,110820.58,3.89129,0.0001,0.0026,0.29606,0.56786,0.04015,5e-05,0.0001,0.09793,0.04005
1761314488583,110817.39,110817.38,110817.37,110815.4,110815.15,110814.41,110813.88,110811.95,110811.85,110811.84,0.00182,0.00115,0.0008,0.00101,5e-05,0.0001,0.0001,0.0001,7e-05,0.00305,110817.4,110817.48,110817.96,110819.17,110819.18,110819.19,110820.0,110820.24,110820.58,110821.41,3.89139,0.0001,0.0026,0.29621,0.56781,0.04005,5e-05,0.09793,0.04005,0.04005
1761314488686,110817.39,110817.38,110817.37,110817.25,110815.4,110814.41,110813.88,110811.95,110811.85,110811.84,0.00124,0.0011,0.0008,5e-05,0.00101,0.0001,0.0001,0.0001,7e-05,0.00305,110817.4,110817.48,110817.96,110819.17,110819.18,110819.19,110820.0,110820.24,110820.58,110821.41,3.92738,0.0001,0.0026,0.29626,0.56781,0.0401,5e-05,0.09793,0.04005,0.04005
1761314488781,110817.39,110817.38,110817.37,110817.25,110815.4,110814.41,110813.88,110811.95,110811.85,110811.84,0.00129,0.00115,0.0008,5e-05,0.00101,0.0001,0.0001,0.0001,7e-05,0.00305,110817.4,110817.48,110817.96,110819.17,110819.18,110819.19,110820.0,110820.24,110820.58,110821.41,3.92738,0.0001,0.0026,0.29626,0.56781,0.0401,5e-05,0.09793,0.04005,0.04005
1761314488881,110817.39,110817.38,110817.37,110817.32,110817.25,110815.4,110814.41,110813.88,110811.95,110811.85,0.82561,0.0006,0.00045,0.0001,5e-05,0.00101,0.0001,0.0001,0.0001,7e-05,110817.4,110817.48,110817.96,110819.16,110819.17,110819.18,110819.19,110820.0,110820.23,110820.24,3.75639,0.0001,0.0026,0.0001,0.29636,0.00025,0.0001,5e-05,0.0001,0.09293
1761314488982,110817.39,110817.38,110817.37,110817.32,110817.25,110815.4,110811.85,110811.84,110811.08,110809.08,0.82681,0.00065,0.00045,0.0001,5e-05,0.00101,7e-05,0.00305,5e-05,0.0001,110817.4,110817.48,110817.96,110819.16,110819.17,110820.0,110820.23,110820.24,110821.17,110822.04,4.40018,0.0001,0.0026,0.0001,0.02889,5e-05,0.0001,0.09298,0.04721,5e-05
1761314489082,110817.39,110817.38,110817.37,110817.32,110817.25,110815.4,110811.87,110811.85,110811.84,110811.08,0.89429,0.0006,0.00045,0.0001,5e-05,0.00101,0.0001,7e-05,0.00305,5e-05,110817.4,110817.48,110817.96,110819.16,110819.17,110820.0,110820.23,110820.24,110821.16,110821.17,4.44885,0.0001,0.0026,0.0001,0.02889,5e-05,0.0001,0.09298,0.0001,5e-05
1761314489181,110817.39,110817.38,110817.37,110817.32,110817.25,110815.4,110814.55,110811.85,110811.84,110811.08,0.88389,0.00065,0.00045,0.0001,5e-05,0.00101,0.04006,7e-05,0.00305,5e-05,110817.4,110817.48,110817.96,110819.16,110819.17,110820.0,110820.23,110820.24,110822.04,110822.4,4.44885,0.0001,0.0026,0.0001,0.02889,5e-05,0.0001,0.09298,5e-05,0.0025
1761314489281,110817.39,110817.38,110817.37,110817.32,110815.4,110815.04,110814.56,110814.55,110811.85,110811.84,0.89939,0.0007,0.00045,0.0001,0.00101,5e-05,0.01299,0.04021,7e-05,0.003,110817.4,110817.48,110817.96,110819.16,110819.17,110820.0,110820.23,110820.24,110821.78,110822.04,4.44885,0.0001,0.0026,0.0001,0.02889,5e-05,0.0001,0.09298,5e-05,5e-05
1761314489381,110817.39,110817.38,110817.37,110817.32,110815.4,110815.04,110814.57,110814.56,110814.55,110811.85,0.26239,0.0008,0.00045,0.0001,0.00101,5e-05,0.0001,0.01314,0.0001,7e-05,110817.4,110817.48,110817.96,110819.16,110819.17,110820.0,110820.23,110820.24,110821.78,110822.04,4.44885,0.0001,0.0026,0.0001,0.02889,5e-05,0.0001,0.09298,5e-05,5e-05
1761314489481,110817.39,110817.38,110817.37,110817.32,110815.4,110815.04,110814.57,110814.56,110811.85,110811.84,0.25489,0.00085,0.00045,0.0001,0.00101,5e-05,0.0001,0.00015,7e-05,0.003,110817.4,110817.48,110817.96,110819.16,110819.17,110820.0,110820.23,110820.24,110821.78,110822.04,4.44875,0.0001,0.0026,0.0001,0.02889,5e-05,0.0001,0.09298,5e-05,5e-05
1761314489582,110817.39,110817.38,110817.37,110817.32,110815.4,110815.04,110811.85,110811.84,110811.08,110809.08,0.33323,0.0008,0.00045,0.0001,0.00101,5e-05,7e-05,0.00305,5e-05,0.0001,110817.4,110817.48,110817.96,110819.16,110819.17,110820.0,110820.23,110820.24,110821.78,110822.04,4.52998,0.0001,0.0026,0.0001,0.02889,5e-05,0.0001,0.09298,5e-05,5e-05
1761314489682,110817.39,110817.38,110817.37,110817.32,110815.4,110815.04,110811.85,110811.84,110811.08,110809.08,0.33328,0.0008,0.00045,0.0001,0.00101,5e-05,7e-05,0.00305,5e-05,0.0001,110817.4,110817.48,110817.96,110819.16,110819.17,110820.0,110820.23,110820.24,110821.78,110822.04,4.53067,0.0001,0.0026,0.0001,0.02889,5e-05,0.0001,0.09298,5e-05,5e-05
1761314489782,110817.39,110817.38,110817.37,110817.32,110817.25,110815.4,110815.04,110812.96,110811.85,110811.84,0.33794,0.0008,0.00045,0.0001,5e-05,0.00101,5e-05,0.00361,7e-05,0.00305,110817.4,110817.48,110817.96,110818.56,110819.16,110819.17,110820.0,110820.23,110820.24,110821.78,4.53067,0.0001,0.0026,0.06748,0.0001,0.02889,5e-05,0.0001,0.09298,5e-05
1761314489881,110817.39,110817.38,110817.37,110817.32,110817.25,110816.29,110815.4,110815.04,110814.62,110812.96,0.26022,0.00085,0.00045,0.0001,5e-05,0.00099,0.00101,5e-05,0.00198,0.00366,110817.4,110817.48,110817.96,110818.55,110818.56,110819.16,110819.17,110820.0,110820.17,110820.23,4.53062,0.0001,0.0026,0.04891,0.06763,0.0001,0.00015,5e-05,0.00198,0.0001
1761314489981,110817.39,110817.38,110817.37,110817.32,110817.25,110816.29,110815.4,110815.04,110814.62,110812.96,0.24503,0.00085,0.0004,0.0001,5e-05,0.00109,0.00096,5e-05,0.00198,0.00361,110817.4,110817.48,110817.96,110818.54,110818.55,110818.56,110820.0,110820.17,110820.23,110820.24,4.53057,0.0001,0.0026,0.0001,0.04906,0.06758,5e-05,0.00198,0.0001,0.09293
