ts,bid1,bid2,bid3,bid4,bid5,bid6,bid7,bid8,bid9,bid10,bid1_qty,bid2_qty,bid3_qty,bid4_qty,bid5_qty,bid6_qty,bid7_qty,bid8_qty,bid9_qty,bid10_qty,ask1,ask2,ask3,ask4,ask5,ask6,ask7,ask8,ask9,ask10,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,ask6_qty,ask7_qty,ask8_qty,ask9_qty,ask10_qty
1761332442021,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.77,110611.76,110611.25,110609.4,3.69611,0.00065,0.0001,5e-05,0.11123,0.00362,5e-05,0.01,5e-05,5e-05,110612.61,110612.69,110613.8,110614.83,110614.84,110614.85,110614.86,110615.42,110615.43,110615.67,3.17007,0.0001,5e-05,5e-05,0.03878,5e-05,0.08518,5e-05,0.0002,5e-05
1761332442121,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.77,110611.76,110611.25,110609.4,3.69616,0.00065,0.0001,5e-05,0.11123,0.00362,5e-05,0.01,5e-05,5e-05,110612.61,110612.69,110613.8,110614.83,110614.84,110614.85,110614.86,110615.67,110616.6,110616.61,3.17007,0.0001,5e-05,5e-05,0.02583,5e-05,0.08518,5e-05,5e-05,0.02919
1761332442221,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.77,110611.76,110611.25,110609.4,3.69616,0.00065,0.0001,5e-05,0.11123,0.00362,5e-05,0.01,5e-05,5e-05,110612.61,110612.69,110613.8,110614.83,110614.84,110614.85,110614.86,110615.67,110616.6,110616.61,3.17007,0.0001,5e-05,5e-05,0.02583,5e-05,0.08518,5e-05,5e-05,0.02919
1761332442321,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.77,110611.76,110611.25,110609.96,4.25962,0.00065,0.0001,5e-05,0.11128,0.00362,5e-05,0.0101,5e-05,0.14549,110612.61,110612.69,110613.8,110614.83,110614.84,110614.85,110614.86,110615.67,110616.6,110616.61,2.91576,0.0001,5e-05,5e-05,0.02583,5e-05,0.08518,5e-05,5e-05,0.02919
1761332442421,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.77,110611.76,110611.25,110609.97,4.25967,0.0007,0.0001,5e-05,0.11128,0.00362,5e-05,0.0101,5e-05,5e-05,110612.61,110612.69,110613.8,110614.83,110614.84,110614.85,110614.86,110615.67,110616.16,110616.6,2.91576,0.0001,5e-05,5e-05,0.02583,5e-05,0.08518,5e-05,0.04982,5e-05
1761332442520,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.77,110611.76,110611.25,110609.97,4.25962,0.0007,0.0001,5e-05,0.11128,0.00362,5e-05,0.0101,5e-05,5e-05,110612.61,110612.69,110613.8,110614.83,110614.84,110614.85,110614.86,110615.67,110616.15,110616.16,2.83878,0.0001,5e-05,5e-05,0.03736,5e-05,0.08518,5e-05,5e-05,0.05002
1761332442621,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.77,110611.76,110611.25,110609.97,4.26962,0.0007,0.0001,5e-05,0.11128,0.00362,5e-05,0.0001,5e-05,5e-05,110612.61,110612.69,110613.8,110614.83,110614.84,110614.85,110614.86,110615.67,110616.15,110616.16,2.83878,0.0001,5e-05,5e-05,0.03736,5e-05,0.08518,5e-05,5e-05,0.05002
1761332442720,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110609.97,110609.96,110609.4,4.26957,0.00065,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.14559,5e-05,110612.61,110612.69,110613.8,110614.83,110614.84,110614.85,110614.86,110615.67,110616.15,110616.16,2.8493,0.0001,5e-05,5e-05,0.03736,5e-05,0.08518,5e-05,5e-05,0.05002
1761332442821,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110609.97,110609.96,110609.4,4.26952,0.00065,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.14559,5e-05,110612.61,110612.69,110613.8,110614.83,110614.84,110614.85,110614.86,110615.67,110616.15,110616.16,2.8524,0.0001,5e-05,5e-05,0.03736,5e-05,0.08518,5e-05,5e-05,0.05002
1761332442920,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110609.97,110609.96,110609.4,4.26952,0.00065,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.14559,5e-05,110612.61,110612.69,110613.8,110614.83,110614.84,110614.85,110614.86,110615.67,110616.15,110616.16,2.85224,0.0001,5e-05,5e-05,0.03736,5e-05,0.08518,5e-05,5e-05,0.05002
1761332443021,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110609.97,110609.96,110609.4,4.03969,0.00073,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.14559,5e-05,110612.61,110612.69,110613.8,110614.83,110614.84,110614.85,110614.86,110615.67,110616.15,110616.16,3.00924,0.0001,5e-05,5e-05,0.03852,5e-05,0.0003,0.00107,5e-05,0.05002
1761332443121,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110609.97,110609.96,110609.4,4.03969,0.00073,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.14559,5e-05,110612.61,110612.62,110612.69,110613.8,110614.83,110614.84,110614.86,110615.67,110616.15,110616.16,3.00959,0.00035,0.0001,5e-05,5e-05,0.01299,0.0002,0.00117,5e-05,0.04997
1761332443220,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110609.97,110609.96,110609.4,4.03956,0.00073,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.14559,5e-05,110612.61,110612.62,110612.69,110613.8,110614.83,110614.84,110615.67,110616.15,110616.16,110616.6,3.00941,0.00055,0.0001,5e-05,5e-05,0.01299,0.00117,5e-05,0.04997,5e-05
1761332443320,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.35,110609.97,110609.96,4.04981,0.00073,0.0001,5e-05,0.11128,0.00362,5e-05,0.14599,5e-05,0.14559,110612.61,110612.62,110612.69,110613.8,110614.83,110614.84,110615.67,110616.15,110616.16,110616.6,3.00941,0.00055,0.0001,5e-05,5e-05,0.01299,0.00117,5e-05,0.04997,5e-05
1761332443421,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110609.97,4.04986,0.00078,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,110612.61,110612.62,110612.69,110613.8,110614.83,110614.84,110615.67,110616.15,110616.16,110616.6,3.00941,0.00055,0.0001,5e-05,5e-05,0.01299,0.00117,5e-05,0.04997,5e-05
1761332443521,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110609.97,4.00448,0.00078,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,110612.61,110612.62,110612.69,110613.8,110614.83,110614.84,110615.67,110616.15,110616.16,110616.6,3.00941,0.00055,0.0001,5e-05,5e-05,0.01299,0.00117,5e-05,0.04997,5e-05
1761332443620,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,4.00453,0.00083,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,110612.61,110612.62,110612.69,110613.8,110614.83,110614.84,110615.67,110616.15,110616.16,110616.6,3.00946,0.0006,0.0001,5e-05,5e-05,0.01299,0.00117,5e-05,0.04997,5e-05
1761332443720,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,4.00453,0.00083,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,110612.61,110612.62,110612.69,110613.8,110614.83,110614.84,110615.67,110616.15,110616.16,110616.6,3.0094,0.0006,0.0001,5e-05,5e-05,0.01299,0.00117,5e-05,0.04997,5e-05
1761332443820,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,4.16211,0.00083,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,110612.61,110612.62,110612.69,110613.8,110614.83,110614.84,110615.67,110616.15,110616.16,110616.6,2.842,0.0006,0.0001,5e-05,5e-05,0.01299,0.00117,5e-05,0.04997,5e-05
1761332443921,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,4.21457,0.00028,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.83,110614.84,110614.89,110615.37,110615.67,2.30871,0.00085,0.0001,0.00099,5e-05,5e-05,0.00146,0.00026,0.00199,0.00117
1761332444021,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,4.39555,0.00028,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.84,110614.89,110615.37,110615.67,110616.14,2.33834,0.001,0.0001,0.00119,5e-05,0.00126,5e-05,0.00199,0.00107,5e-05
1761332444121,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,4.39555,0.00028,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.84,110615.37,110615.67,110616.6,2.33831,0.00095,0.0001,0.00119,5e-05,5e-05,0.00126,0.00204,0.00107,5e-05
1761332444220,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,4.39555,0.00028,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.84,110615.37,110615.67,110616.6,2.33831,0.00095,0.0001,0.00119,5e-05,5e-05,0.00126,0.00204,0.00107,5e-05
1761332444320,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,4.39169,0.00018,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.84,110615.37,110615.67,110616.6,2.34863,0.0011,0.0001,0.00119,5e-05,5e-05,0.00126,0.00204,0.00107,5e-05
1761332444422,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,4.60141,8e-05,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.84,110615.37,110615.67,110616.6,1.31446,0.0011,0.0001,0.00119,5e-05,5e-05,0.00126,0.00204,0.00107,5e-05
1761332444524,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,110609.97,4.60478,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.84,110615.37,110615.67,110616.6,1.31383,0.00115,0.0001,0.00119,5e-05,5e-05,0.00126,0.00204,0.00107,5e-05
1761332444620,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,110609.97,4.60478,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.84,110615.37,110615.67,110616.6,1.31383,0.00115,0.0001,0.00119,5e-05,5e-05,0.00126,0.00204,0.00107,5e-05
1761332444721,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,110609.97,4.60473,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.84,110615.37,110615.67,110616.6,1.31369,0.00115,0.0001,0.00119,5e-05,5e-05,0.00126,0.00204,0.00107,5e-05
1761332444821,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,110609.97,4.60473,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.84,110615.37,110615.67,110616.6,1.27648,0.00115,0.0001,0.00119,5e-05,5e-05,0.00126,0.00204,0.00107,5e-05
1761332444921,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,110609.97,4.60473,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.84,110615.37,110615.67,110616.6,1.27653,0.00115,0.0001,0.00119,5e-05,5e-05,0.00126,0.00204,0.00107,5e-05
1761332445021,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,110609.97,4.60473,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.84,110615.37,110615.67,110616.6,1.27653,0.00115,0.0001,0.00119,5e-05,5e-05,0.00126,0.00204,0.00107,5e-05
1761332445121,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,110609.97,4.6048,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.84,110615.37,110615.67,110616.6,1.27634,0.00115,0.0001,0.00119,5e-05,5e-05,0.00126,0.00204,0.00107,5e-05
1761332445221,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,110609.97,4.6048,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.84,110615.37,110615.67,110616.6,1.27639,0.00115,0.0001,0.00119,5e-05,5e-05,0.00126,0.00204,0.00107,5e-05
1761332445326,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,110609.97,4.6048,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.84,110615.37,110615.67,110616.6,1.27644,0.00115,0.0001,0.00119,5e-05,5e-05,0.00126,0.00204,0.00107,5e-05
1761332445421,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110610.36,110610.35,110610.15,110609.97,3.8311,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.14609,5e-05,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.84,110615.37,110615.67,110616.6,1.28696,0.00115,0.0001,0.00119,5e-05,5e-05,0.00126,0.00204,0.00107,5e-05
1761332445521,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110611.23,110610.82,110610.36,110610.35,3.84087,0.0003,5e-05,0.11128,0.00362,5e-05,0.2983,0.06748,5e-05,0.14609,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.84,110615.12,110615.37,110615.67,0.24905,0.00115,0.0001,0.00119,5e-05,5e-05,0.00126,0.29829,0.00204,0.00107
1761332445620,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110611.23,110610.82,110610.36,110610.35,3.84097,0.0003,5e-05,0.11128,0.00362,5e-05,0.2984,0.06758,0.66575,0.14609,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.84,110615.11,110615.12,110615.37,0.249,0.0011,0.0001,0.00119,5e-05,5e-05,0.00126,5e-05,0.29844,0.00199
1761332445720,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110611.23,110610.82,110610.36,110610.35,3.84102,0.0003,5e-05,0.11128,0.00362,5e-05,0.2984,0.06758,0.6658,0.14604,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.84,110615.11,110615.12,110615.37,0.24902,0.00115,0.0001,0.00119,5e-05,5e-05,0.00126,0.09005,0.29844,0.00199
1761332445820,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110611.24,110611.23,110610.83,110610.82,3.89159,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.2984,5e-05,0.06758,110612.61,110612.62,110612.69,110613.46,110613.71,110613.8,110614.57,110614.84,110615.1,110615.11,0.54737,0.0012,0.0001,5e-05,0.00119,5e-05,5e-05,0.00126,5e-05,0.0902
1761332445928,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110611.24,110611.23,110610.83,110610.82,4.58293,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.2984,5e-05,0.06758,110612.61,110612.62,110612.69,110613.24,110613.46,110613.71,110613.8,110614.57,110614.84,110615.1,0.53676,0.00115,0.0001,0.05127,5e-05,0.00119,5e-05,5e-05,0.00126,5e-05
1761332446020,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110611.24,110611.23,110610.83,110610.82,4.58293,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.2984,5e-05,0.06758,110612.61,110612.62,110612.69,110613.23,110613.24,110613.46,110613.71,110613.8,110614.57,110614.84,0.53686,0.0011,0.0001,5e-05,0.0003,5e-05,0.00109,5e-05,5e-05,0.00121
1761332446120,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110611.24,110611.23,110610.83,110610.82,4.58293,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.2984,5e-05,0.06758,110612.61,110612.62,110612.69,110613.24,110613.46,110613.71,110613.8,110614.57,110614.84,110615.37,0.53691,0.00105,0.0001,0.0002,5e-05,0.00109,5e-05,5e-05,0.00121,0.00199
1761332446223,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110611.24,110611.23,110610.83,110610.82,4.58293,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.2984,5e-05,0.06758,110612.61,110612.62,110612.69,110613.46,110613.71,110613.8,110614.57,110614.84,110615.37,110615.67,0.53641,0.001,0.0001,5e-05,0.00119,5e-05,5e-05,0.00126,0.00204,0.00107
1761332446321,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110611.24,110611.23,110610.83,110610.82,4.46987,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.2984,5e-05,0.06758,110612.61,110612.62,110612.69,110613.46,110613.71,110613.8,110614.57,110614.84,110615.37,110615.67,0.53646,0.00105,0.0001,5e-05,0.00119,5e-05,5e-05,0.00126,0.00204,0.00107
1761332446421,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110611.24,110611.23,110610.83,110610.82,4.46987,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.2984,5e-05,0.06758,110612.61,110612.62,110612.69,110613.46,110613.71,110613.8,110614.57,110614.84,110615.37,110615.67,0.53646,0.00105,0.0001,5e-05,0.00119,5e-05,5e-05,0.00126,0.00204,0.00107
1761332446520,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110611.24,110611.23,110610.83,110610.82,4.46987,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.2984,5e-05,0.06758,110612.61,110612.62,110612.69,110613.46,110613.71,110613.8,110614.57,110614.6,110614.84,110615.37,0.53646,0.00105,0.0001,5e-05,0.00119,5e-05,5e-05,0.04944,0.00126,0.00204
1761332446620,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110611.24,110611.23,110610.83,110610.82,4.46987,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.2984,5e-05,0.06758,110612.61,110612.62,110612.69,110613.46,110613.71,110613.8,110614.57,110614.59,110614.6,110614.84,0.53651,0.0011,0.0001,5e-05,0.00119,5e-05,5e-05,0.01611,0.04954,0.00121
1761332446720,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110611.24,110611.23,110610.83,110610.82,4.46987,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.2984,5e-05,0.06758,110612.61,110612.62,110612.69,110613.46,110613.71,110613.8,110614.57,110614.58,110614.59,110614.6,0.53661,0.00115,0.0001,5e-05,0.00119,5e-05,5e-05,5e-05,0.01621,0.04949
1761332446820,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110611.24,110611.23,110610.83,110610.82,4.46987,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.2984,5e-05,0.06758,110612.61,110612.62,110612.69,110613.46,110613.71,110613.8,110614.57,110614.58,110614.59,110614.6,0.53661,0.00115,0.0001,5e-05,0.00119,5e-05,5e-05,5e-05,0.01621,0.04949
1761332446920,110612.6,110612.53,110612.4,110612.39,110612.19,110611.25,110611.24,110611.23,110610.83,110610.82,4.14317,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.2984,5e-05,0.06758,110612.61,110612.62,110612.69,110613.46,110613.71,110613.8,110614.57,110614.58,110614.59,110614.6,0.53661,0.00115,0.0001,5e-05,0.00119,5e-05,5e-05,5e-05,0.01621,0.04949
1761332447120,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110611.24,110611.23,110610.83,4.14147,0.00025,0.0003,5e-05,0.11128,0.00362,5e-05,5e-05,0.2984,5e-05,110612.61,110612.62,110612.69,110612.95,110613.46,110613.71,110613.8,110614.57,110614.58,110614.59,0.53611,0.00095,0.0001,0.05029,5e-05,0.00119,5e-05,5e-05,5e-05,0.01631
1761332447220,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110611.24,110611.23,110610.83,4.14147,0.00025,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.2984,5e-05,110612.61,110612.62,110612.69,110612.94,110612.95,110613.46,110613.71,110613.8,110614.57,110614.58,0.58373,0.00095,0.0001,5e-05,0.0003,5e-05,0.00109,5e-05,5e-05,5e-05
1761332447320,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110611.24,110611.23,110611.21,4.0909,0.00064,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.0001,0.04966,110612.61,110612.62,110612.69,110612.95,110613.46,110613.71,110613.8,110614.57,110614.58,110614.59,0.63475,0.00095,0.0001,0.0002,5e-05,0.00109,5e-05,5e-05,5e-05,0.01626
1761332447421,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110611.22,110611.21,110610.83,4.48753,0.00069,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.0001,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.58,110614.59,110614.6,110614.84,0.63466,0.00095,0.0001,0.00119,5e-05,5e-05,5e-05,0.01631,0.04959,0.00116
1761332447523,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.83,110610.82,110610.37,4.48748,0.00064,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.06758,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.58,110614.59,110614.6,110614.84,0.63466,0.00095,0.0001,0.00119,5e-05,5e-05,5e-05,0.01631,0.04959,0.00116
1761332447620,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.83,110610.82,110610.37,4.48748,0.00064,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.06758,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.58,110614.59,110614.6,110614.84,0.63466,0.00095,0.0001,0.00119,5e-05,5e-05,5e-05,0.01631,0.04959,0.00116
1761332447720,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.83,110610.82,110610.37,4.48748,0.00064,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.06758,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.58,110614.59,110614.6,110614.84,0.63466,0.00095,0.0001,0.00119,5e-05,5e-05,5e-05,0.01631,0.04959,0.00116
1761332447820,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.83,110610.82,110610.37,4.01427,0.00074,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.0001,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.58,110614.59,110614.6,110614.84,1.65778,0.0007,0.0001,0.00119,5e-05,5e-05,5e-05,0.01631,0.04959,0.00116
1761332447921,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.37,110610.36,110610.35,3.87862,0.00074,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.43084,0.0001,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.58,110614.59,110614.6,110614.84,1.66174,0.0007,0.0001,0.00119,5e-05,5e-05,5e-05,0.01631,0.04959,0.00116
1761332448020,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.37,110610.36,110610.15,3.87857,0.00074,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.43079,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.58,110614.59,110614.6,110614.84,1.66129,0.0007,0.0001,0.00119,0.00107,5e-05,5e-05,0.01631,0.04959,0.00116
1761332448120,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.37,110610.36,110610.15,3.87862,0.00079,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.43079,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.58,110614.59,110614.6,110614.84,1.80843,0.0007,0.0001,0.00119,0.00117,5e-05,5e-05,0.01626,0.04954,0.00116
1761332448220,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.37,110610.36,110610.15,3.87862,0.00079,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.43079,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.58,110614.59,110614.6,110614.84,1.80838,0.00065,0.0001,0.00119,0.00117,5e-05,5e-05,0.01626,0.04954,0.00116
1761332448320,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.37,110610.36,110610.15,3.87862,0.00079,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.43079,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.58,110614.59,110614.6,110614.84,1.80848,0.0007,0.0001,0.00119,0.00117,5e-05,5e-05,0.01626,0.04954,0.00116
1761332448421,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.37,110610.36,110610.15,3.87862,0.00079,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.43079,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.58,110614.59,110614.6,110614.84,1.80853,0.0007,0.0001,0.00119,0.00117,5e-05,5e-05,0.01626,0.04954,0.00116
1761332448520,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.37,110610.36,110610.15,3.87862,0.00079,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.43079,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.58,110614.59,110614.6,110614.84,1.80858,0.0007,0.0001,0.00119,0.00117,5e-05,5e-05,0.01626,0.04954,0.00116
1761332448621,110612.6,110612.59,110612.53,110612.4,110612.39,110612.19,110611.25,110610.37,110610.36,110610.15,3.87862,0.00079,0.0001,5e-05,0.11128,0.00362,5e-05,5e-05,0.43079,5e-05,110612.61,110612.62,110612.69,110613.71,110613.8,110614.57,110614.58,110614.59,110614.6,110614.84,1.80858,0.0007,0.0001,0.00119,0.00117,5e-05,5e-05,0.01626,0.04954,0.00116
